id,claimID,claimType,#citations,text
178348,981,secondary,11," Spanish telecoms giant Telefonica announced a new strategy on Sunday promising to give customers back control of their own data with the help of a new digital personal assistant. The   â€fourth platformâ€ comes after Telefonica faced questions about its growth strategy last year following a dividend cut and asset disposals to repay debt. The new app, named â€Auraâ€ was developed using Microsoftâ€™s   expertise. It allows users to decide whether or not to share insights generated by their data with third parties such as Facebook or Google. It can also answer questions about Telefonica services, create and track a request or manage access to the customerâ€™s wifi router. â€Itâ€™s a new way of empowering customers,â€ Chief Executive Jose Maria   told a news conference ahead of the Mobile World Congress annual telecoms fair in Barcelona. â€We are offering that the network belongs to them.â€ NO LONGER A DUMB PIPE Aura can be used as a phone app and also interacts with Amazonâ€™s smart speaker, Echo. It is due to be launched in markets including Spain, Britain and Germany in the coming 12 months, Telefonica said. Pallete said the companyâ€™s â€fourth platformâ€ was the result of years of infrastructure and technology investments totaling 48 billion euros ($51 billion) over the past five years to transform the business into a digital platform"
178348,982,primary,24,"Telefonica described the fourth platform as the companyâ€™s brain, sitting on top of physical assets   its network, its IT systems   and finally its products and services"
178348,983,secondary,29,"â€Now people can no longer call us a dumb pipe,â€ Pallete told reporters after the presentation"
178348,984,secondary,19,Details on how Telefonica will make money from the new service were not disclosed. The company said the main objective was to retain existing customers through a better experience
178348,985,secondary,33,"â€Telefonica will need to convince consumers it can add value and is not just providing a vehicle to sell them more services,â€ said Martin Garner, senior analyst at CCS Insight"
178348,986,secondary,36,â€It will also need to earn momentum with developers in what is rapidly becoming a crowded field.â€ The fourth platform is the latest illustration of telecom companies diversifying away from commoditized core connectivity services into   media or internet services
178348,987,tertiary,40,U. S
178348,988,secondary,37,Verizon was the first to make a bold move into digital with its $4. 4 billion acquisition of internet firm AOL two years ago
178348,989,primary,6,"Since then, rival AT&T has followed a different but adjacent route, aiming to become a TV and content company by acquiring DirecTV for $67 billion and Time Warner for another $110 billion"
178348,990,secondary,5,Russian and   operator Vimpelcom has also committed to breaking away from the old telco model to remake itself as a tech player in messaging apps
178348,991,secondary,9,"(Reporting by Sophie Sassard; editing by Georgina Prodhan and Jason Neely) HONG KONG Tencent Holdings Ltd has shrugged off concerns that a move to limit play time for some users of its   â€Honour of Kingsâ€ game could hurt its bottom line, saying those targeted make up only a small portion of its overall user base. AMSTERDAM TomTom NV, the Dutch maker of navigation software for cars, on Wednesday said it had struck a deal with Chinese internet company Baidu to collaborate on digital maps used for   driving. "
191558,992,tertiary,51,"The standard policy prescription for Washingtonâ€™s dealings with Russia is situational: Agree to disagree on certain issues, but try to find areas where cooperation is possible. The areas where the two nations can cooperate, however, have drastically diminished over the past week. The United States on October 7 demanded a war crimes investigation of Russia for its air strikes in Syria, particularly in Aleppo. Washington also formally   Russian   hackers of direct interference in the U. S. presidential election. In response, Russian President Vladimir Putin not only withdrew from a 2000   treaty, he essentially presented Washington with a bill that must be paid before he would resume cooperation under its terms"
